feature,importance,target,horizon,model,product,vol_gate_q
obi_l3_lag50,8727.830078125,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag50,5221.070068359375,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag5,4051.169921875,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag5,4005.89990234375,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag50,3729.47998046875,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag5,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag1,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag1,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag1,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag5,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag5,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag50,51.3120545895455,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag20,30.367934698842454,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l1_lag1,27.14447150419832,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
microprice_dev_lag20,25.916107518110337,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_microprice_dev_lag5,15.290016939174725,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
microprice_dev_lag5,13.867136358345775,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l3_lag20,13.146739373250593,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
microprice_dev_lag50,12.2028551189334,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
