feature,importance,target,horizon,model,product,vol_gate_q
signed_flow_20_lag5,0.6060760688771246,fwd_ret,100,ridge,ROBOT_DISHES,5
std_500_lag1,0.5403135772841512,fwd_ret,100,ridge,ROBOT_DISHES,5
std_50_lag1,0.38305419233766946,fwd_ret,100,ridge,ROBOT_DISHES,5
std_500_lag5,0.3317258887428391,fwd_ret,100,ridge,ROBOT_DISHES,5
spread_bps_lag1,0.25289468277546395,fwd_ret,100,ridge,ROBOT_DISHES,5
std_50_lag5,0.19584704322670757,fwd_ret,100,ridge,ROBOT_DISHES,5
fam_mean_ret_10_lag5,0.11395415459515636,fwd_ret,100,ridge,ROBOT_DISHES,5
std_50_lag50,0.09659959397929689,fwd_ret,100,ridge,ROBOT_DISHES,5
std_50_lag20,0.09150298798560165,fwd_ret,100,ridge,ROBOT_DISHES,5
fam_mean_ret_10_lag20,0.09059662036282166,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_10_lag20,0.08247556419109302,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_10_lag5,0.06421128758885424,fwd_ret,100,ridge,ROBOT_DISHES,5
spread_bps_lag5,0.047578442478951585,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_10_lag50,0.03155739042478304,fwd_ret,100,ridge,ROBOT_DISHES,5
vwap_dev_lag5,0.031197745919970377,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_1_lag20,0.020605692587070547,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_1_lag50,0.019543717840506562,fwd_ret,100,ridge,ROBOT_DISHES,5
vwap_dev_lag50,0.017086384475694143,fwd_ret,100,ridge,ROBOT_DISHES,5
vwap_dev_lag1,0.011269689039867926,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_1_lag5,0.009783218848349902,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_10_lag1,0.009552723301386389,fwd_ret,100,ridge,ROBOT_DISHES,5
vwap_dev_lag20,0.003585169179828009,fwd_ret,100,ridge,ROBOT_DISHES,5
ret_1_lag1,0.0034853922314084943,fwd_ret,100,ridge,ROBOT_DISHES,5
spread_bps_lag20,0.0011075275590395675,fwd_ret,100,ridge,ROBOT_DISHES,5
std_500_lag50,279425558.6538086,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_500_lag1,155927224.06933594,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_500_lag20,129307391.90332031,fwd_ret,100,lgbm,ROBOT_DISHES,5
spread_bps_lag50,108984148.30419922,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_50_lag50,79906707.76464844,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_50_lag20,76637041.70019531,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_500_lag5,74566372.6796875,fwd_ret,100,lgbm,ROBOT_DISHES,5
std_50_lag1,72604179.06054688,fwd_ret,100,lgbm,ROBOT_DISHES,5
spread_bps_lag20,61559390.30761719,fwd_ret,100,lgbm,ROBOT_DISHES,5
spread_bps_lag1,53453204.48144531,fwd_ret,100,lgbm,ROBOT_DISHES,5
spread_bps_lag5,52126800.97705078,fwd_ret,100,lgbm,ROBOT_DISHES,5
vwap_dev_lag50,51509169.55566406,fwd_ret,100,lgbm,ROBOT_DISHES,5
